"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.01",655.03546088801
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.025",693.280296115891
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.05",731.880264583611
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.1",774.006406373271
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.15",803.105252976347
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.2",825.488389610607
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.25",847.866068012984
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.3",867.792958692614
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.35",886.242389389505
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.4",904.508564512043
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.45",922.548384814578
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.5",939.90383013099
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.55",956.991320041667
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.6",974.970499042575
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.65",992.265215421389
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.7",1011.14730210235
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.75",1033.74222917238
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.8",1057.52662172719
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.85",1084.82113344151
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.9",1122.90179055443
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.95",1186.67781617329
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.975",1242.51703735862
2023-10-21,"US",0,"wk inc flu hosp",2023-10-21,"quantile","0.99",1307.93640691252
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.01",542.170131590247
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.025",609.913903083519
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.05",664.757327146831
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.1",747.954868507343
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.15",800.699139139729
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.2",849.866800517726
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.25",892.430825435723
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.3",930.069782846399
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.35",966.366546107494
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.4",1003.86828803734
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.45",1042.87948528457
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.5",1079.24986658845
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.55",1116.09453050457
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.6",1156.95815469123
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.65",1196.56803226263
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.7",1242.69437507083
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.75",1288.71869278409
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.8",1347.04027785544
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.85",1419.52473884051
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.9",1515.64821162815
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.95",1656.42507491203
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.975",1789.38203290039
2023-10-21,"US",1,"wk inc flu hosp",2023-10-28,"quantile","0.99",1938.70139656679
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.01",426.275231744323
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.025",504.833310442943
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.05",579.094760964737
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.1",682.871142687987
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.15",765.340394659169
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.2",839.085452014316
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.25",904.319281410902
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.3",964.673141642791
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.35",1021.40183987837
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.4",1078.65201330296
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.45",1133.67406217556
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.5",1191.8033048258
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.55",1251.30142065051
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.6",1317.34444751285
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.65",1385.55289132452
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.7",1461.30445695331
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.75",1553.77394756713
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.8",1655.62945270362
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.85",1779.58682235403
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.9",1942.48344466832
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.95",2228.92371438075
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.975",2468.05704178187
2023-10-21,"US",2,"wk inc flu hosp",2023-11-04,"quantile","0.99",2746.66263884045
